"id_room","title","source_id","dating_original","dating_start","dating_end","room_functions","iconclasses","iconclassses_level_0","iconclassses_level_1"
"734","Das sog. Zimmer mit der Familientapete","bcdf7fe3-5333-4e53-8b2e-33c977f89654",,,,"ANTEROOMS","45H3,45I61,45I7,92B35,92C25,92D1916,92D1916(+5)","4,4,4,9,9,9,9","45,45,45,92,92,92,92"
"737","Der Kleine Saal (Speisesaal)","42df6f06-8651-4406-a8fe-86d99793ef2c","1743-51","1743","1751","BANQUET_HALLS","94D132,95A(HECTOR)5,95A(PRIAM)68,95B(CASSANDRA)6,96B113,96B114,96B12,96B13,96B17,96B232","9,9,9,9,9,9,9,9,9,9","94,95,95,95,96,96,96,96,96,96"
"740","Bibliotheksinnenraum","14a64ab8-006e-4fc0-84fd-58b1182035bb","Datierung: 1755-1758, Zerstörung: 1943, Wiederherstellung: um 1960",,,"LIBRARIES_ROOMS","23A411","2","23"
"743","Kabinett am Saal","ba0d2dfc-029e-4157-a888-5f1d6f5c611f",,,,,"41C331,41C333,41C7221,92D1916","4,4,4,9","41,41,41,92"
"749","Die so genannte Apostelstube","cd3cdf6e-e3d5-432d-9e74-4971b4db83a2","1696","1696","1696","PRIVATE_CHAPELS",,,
"752","Speisesaal","3838ea21-7bc5-4d22-a2e1-eb98143ab0bd","1698-1700","1698","1700","BANQUET_HALLS","23D41,23D42,23D43,23D44,91B1118","2,2,2,2,9","23,23,23,23,91"
"755","Der ehemalige Innenraum des Pavillons","aa5a132d-cbc4-445d-8d19-c2bb4fe69f69",,,,,"32B3311","3","32"
"758","Schefflers Dachkammer im Nordflügel","6e613981-f896-4a3e-bccd-05cdcdc5d2c0",,,,,,,
"761","Kaiserliches Schlafzimmer","285f2878-daec-432e-933e-5cc4161bdc6c","Datierung: 1720-1731, Ausbau: ab 1736, Umbau: 1751, Zerstörung: 1943, Rekonstruktion: 1972/73",,,,,,
"764","Der Saal im Obergeschoss","dd94323f-d2e3-4842-8990-ce3806793af8",,,,,,,
"767","Schlafzimmer","ee109ab2-6621-4fa7-889c-d759eb763206","1775","1775","1775","BEDROOMS",,,
"770","Kabinett","28552c70-5305-417b-ae6c-baa366ce2e48","1730-1737","1730","1737","CABINETS_ROOMS",,,
"773","Der ehemalige Hauptsaal","0a60b6da-756e-407d-9154-d5d7eadefa11","1708-1943","1708","1943","MAIN_HALLS","92E178,92L1,94R","9,9,9","92,92,94"
"776","Die Modellkammer (992)","aed84d1f-8abd-48f3-82f1-cd461fea7bd3","um 1700 bis 1708/1710",,,"CABINETS_OF_CURIOSITIES_ROOMS",,,
"779","Erker","e00bf1f9-fb74-4e87-9258-f1c462babbce",,,,,"92D1916","9","92"
"782","Schlafzimmer","b9d31aec-4056-40f3-af8d-7c5c81b9a937",,,,"BEDROOMS",,,
"785","Jagdzimmer","732e9acc-77b8-4984-9ebb-dd4a781845a7",,,,,"31A422,41C5,41C711,41C7111","3,4,4,4","31,41,41,41"
"788","Der Hauptsaal","f1da7dd9-22c3-45cb-9f1b-4359cb822028","1711-1712","1711","1712","MAIN_HALLS",,,
"791","Das Zimmer des Sommers","82d06c71-4ee3-4dc1-b0ab-f5c204b29df2","1696-1698","1696","1698",,"92B39117","9","92"
"794","Der östliche Gartensaal","bf927d95-9fac-4c34-b2c9-893e3738d5f4",,,,,,,
"797","Das Tafelzimmer im 1.OG","232d8942-0301-4ddc-b90c-68a3fb259814","1762-1767","1762","1767","MANSION_DINING_ROOMS","25I9","2,2","25,25"
"800","Winterung","9597dd58-0170-46fe-bfb4-09287e03611f","1708-1709","1708","1709",,"23D41,23D42,23D43,23D44,25B1,25B2,25B3","2,2,2,2,2,2,2","23,23,23,23,25,25,25"
"803","Rittersaal","9646ae32-0b1c-4ca1-96d7-1b7b97aa05bd","1732","1732","1732","HALLS","25F33(Falcon),48C72","2,4","25,48"
"806","Festsaal","5dac3ff3-5baf-43b8-9333-51a55855ca5d","1765–1770","1765","1770","HALLS","21D,23A1,25A13,25B1,25B2,25B3,25B4,25D21,25D32,25F24(CAMEL),25F37(CRANE),25F38(OSTRICH),25F43(CROCODILE),25G3,25G41,25H112,25H2130,26A,41D262,41D2632,41D26611,44G(+35),45A1,46B311,46B4941,46C21,47H6,48C5152,48C5153,48C7311,49L6451,59B32,92B11221,92B57,92B58(CADUCEUS),92B58(PETASUS),92B58(WINGEDSANDALS),92D19162,92H171,92H18(TRIDENT)","2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,5,9,9,9,9,9,9,9,9","21,23,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,26,41,41,41,44,45,46,46,46,47,48,48,48,49,59,92,92,92,92,92,92,92,92"
"809","Der westliche Raum im ersten Obergeschoss","5485fa5f-c895-4c49-8f90-540dfc02b5bf","1590-1600","1590","1600","HALLS",,,
"812","Satyrkabinett","f7f43e33-b48e-4e5b-a3b0-39c89a80450f",,,,"CABINETS_ROOMS","47I4223,48A9872,48A9875,92L11,92LL41","4,4,4,9,9","47,48,48,92,92"
"815","Raum 3","bb805026-5358-4734-8564-00363d94db32",,,,,,,
"818","Audienzzimmer","d2f85145-e43c-4af8-beef-fd942e38994c",,,,"PRESENCE_CHAMBERS",,,
"821","Altes Musikzimmer","ea22b435-dfec-4bad-beac-db084421f563","Datierung: 1745, Erweiterung: 1753, Ausstattung: 1755",,,,"49L511(+3),49M32,61B2(VOLTAIRE)11(+522),61C2(Folichon),94O511","4,4,6,6,9","49,49,61,61,94"
"824","Schweizersaal (814): Ein Saal für die Schweizergarde","bdd0a05b-6932-4847-928a-99b10438c357","1703–06 / 1706–08",,,"GUARD_HALLS","41A6711","4","41"
"827","Der sog. Hoyer-Saal","dc9c12d0-8b81-443b-809e-b24b88d52882","1354, 1577-1580","1354","1580",,,,
"830","Das Gemach der Herzogin","44740c7c-b71f-42fd-b87d-1887598c7b79","1680-1686","1680","1686","PRESENCE_CHAMBERS","25HH","2","25"
"833","Galerie (800)","4cf59863-bc77-4972-8e2f-566d0f84b75e","Ausstattung 1680 bis 1683",,,"ANTEROOMS,CORRIDORS,LONG_GALLERIES","49L27,92BB121,98B(APELLES)21","4,4,4,9,9,9,9,9,9","49,49,49,92,92,92,98,98,98"
"836","Westliches Kabinett","15b029a3-49f1-4d02-9a6c-e7616c47bd6f",,,,,"11M33","1","11"
"839","Treppenhaus","b598d69f-4ccf-4e46-a776-36f36357dcbf","1700-1702","1700","1702","STAIRWELLS","12EE13(SATURN),46C13185,46C14923,92B371,92B391,92B39113,92B39117","1,4,4,9,9,9,9,9","12,46,46,92,92,92,92,92"
"842","Schlafzimmer des Abtes","edc941ce-e9d6-497f-95c5-ebd105ffa7d3",,,,"BEDROOMS","11P315(BENEDICTINES)","1","11"
"845","Der neue Hauptsaal","7d711157-edf6-4d65-aa10-ea2c647cb132","1683-1686","1683","1686","BANQUET_HALLS","31A25(+31),31A25(+32),31A25(+933),31A2516(+31),31A2516(+32),31A2518(+31),31A2531(+933),31A2532(+933),31A44412,31A533(FULLBOTTOMED WIG),31A534,31A5341,31AA25,41D212,41D22,41D221(ERMINE CAP),41D221(HAT),41D222(CRAVAT),41D222(ERMINE COLLAR),41D222(FRILL),41D222(LACE COLLAR),41D222(WING COLLAR),41D223,41D223(JERKIN),41D225,41D2653,41D2657,44A1,44B114(DUKE),44B114(EARL),44B114(ELECTOR),44B114(MARGRAVE),44B15121,44B1922,44B196,44B1971,44B198,45C13(SWORD),45C22,45C221,61B2(ALBRECHT - SACHSEN-COBURG, HERZOG)11(+521),61B2(ALBRECHT - SACHSEN-EISENACH, HERZOG)11(+522),61B2(BERNHARD - SACHSEN-MEININGEN, HERZOG, 1)11(+521),61B2(BERNHARD - SACHSEN-WEIMAR, HERZOG, 1)11(+522),61B2(CHRISTIAN - SACHSEN-EISENBERG, HERZOG)11(+521),61B2(DEDO - SACHSEN, GRAF, 1)11(+522),61B2(DIETMAR - SACHSEN, GRAF)11(+521),61B2(DIETRICH - LANDSBERG, MARKGRAF, 2)11(+521),61B2(DIETRICH - MEISSEN-LANDSBERG, MARKGRAF)11(+521),61B2(DIETRICH - SACHSEN, GRAF)11(+521),61B2(DITGRAM - SACHSEN, FUERST)11(+522),61B2(ERNST - SACHSEN, KURFUERST, 2)11(+521),61B2(ERNST - SACHSEN-GOTHA, HERZOG, 1, DER FROMME)11(+522),61B2(ERNST - SACHSEN-HILDBURGHAUSEN, HERZOG)11(+522),61B2(FREDERICH - SACHSEN, GRAF)11(+521),61B2(FRIEDRICH - SACHSEN, HERZOG)11(+51),61B2(FRIEDRICH - SACHSEN, KURFUERST, 3, DER WEISE)11(+522),61B2(FRIEDRICH - SACHSEN-GOTHA, HERZOG, 2)11(+522),61B2(HEINRICH - , FUERST, DER ERLAUCHTE)11(+522),61B2(HEINRICH - SACHSEN-ROEMHILD, HERZOG)11(+521),61B2(JOHANN - SACHSEN, KURFUERST, DER BESTAENDIGE)11(+521),61B2(JOHANN CASIMIR - SACHSEN-COBURG, HERZOG)11(+522),61B2(JOHANN ERNST - SACHSEN-EISENACH, HERZOG)11(+522),61B2(JOHANN ERNST - SACHSEN-SAALFELD, HERZOG)11(+522),61B2(JOHANN PHILIPP - SACHSEN-ALTENBURG, HERZOG)11(+522),61B2(JOHANN WILHELM - SACHSEN-WEIMAR, HERZOG)11(+522),61B2(JOHANNES - SACHSEN-WEIMAR, HERZOG)11(+522),61B2(KONRAD - MEISSEN-LANDSBERG, MARKGRAF, 1)11(+522),61B2(OTTO - MEISSEN, MARKGRAF, DER REICHE)11(+521),61B2(THIMO - LANDSBERG-MEISSEN, MARKGRAF)11(+522),61B2(WEDEKIND - SACHSEN, GRAF, 2)11(+521),61B2(WIDUKIND - SACHSEN, HERZOG)11(+522),61B2(WILHELM - SACHSEN-WEIMAR, HERZOG, 4)11(+521)","3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6","31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61"
"851","Das Vorzimmer (Raum 201)","5b8ad27a-91fe-4740-b7fb-33d792b4f1b5","1764-1771","1764","1771","ANTEROOMS","25F23,25H11,25H112,25HH1,25HH11,25HH15,25HH213,43C11,43C111241,71A25","2,2,2,2,2,2,2,2,2,4,4,4,4,7","25,25,25,25,25,25,25,25,25,43,43,43,43,71"
"854","Das ehemalige Vorgemach","dcdec7fa-7acb-41e3-b59c-238c6db59375","1678","1678","1678","ANTEROOMS",,,
"857","Das Losament des Großen Kurfürsten: Gesamtprogramm und Synthese","a20004c7-9830-4b0a-8398-1e01fe1e6f6c",,,,,,,
"860","Audienzzimmer","6d962340-c19b-4ba3-8590-1db993479ce9",,,,"PRESENCE_CHAMBERS","92B3","9","92"
"863","Der Saal","13b6a7de-95de-439f-b5b5-72e6bef004f2","1730-1731","1730","1731","BANQUET_HALLS",,,
"866","Das Tafelzimmer","d87e96d7-9f58-4535-8cfd-736b6eda89f9",,,,,,,
"872","Die so genannte Weiße Stube","4b862bc1-7184-4043-80c5-1a5fa645d5bc",,,,,,,
"875","Kabinett","ba619c32-c249-41ff-a938-160449731a9b","1680/1684","1680","1684","CABINETS_ROOMS",,,
"878","Die Schlosskirche","455ff2f4-6bc7-4afe-bfec-773ee6ee8699","1643-1646, 1687-1697","1643","1697","ROYAL_CHAPELS_ROOMS","11C12,11D3275,11G21,11G23,11G41(+0),11H(DONATUS),11H(JOHN),11H(LUKE),11H(MARK),11H(MATTHEW),11I41,11Q21,12B61,25G1(+22),25G3(LAUREL),25H13,25H154,26E,31A71,31A72,31AA233,31B1,33B1,34B11,41B4,42E141,42F61,44B1,44B45,44B61,45A2,45A20,45A22,45A232,45C13(SWORD),45I5,45L3,46C131,46C22(+0),47I213,49E2513,51H42,54F11,71B33221,71C118,73G211","1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,7,7,7","11,11,11,11,11,11,11,11,11,11,11,11,11,12,25,25,25,25,26,31,31,31,31,33,34,41,42,42,44,44,44,45,45,45,45,45,45,45,45,45,45,46,46,47,49,51,54,54,71,71,73"
"881","Gartenkabinett","2f46c33f-75d3-4202-9635-4fe5064d8713",,,,,"25F39,25H154,92C3,92C38,92C4211,92D1916","2,2,9,9,9,9","25,25,92,92,92,92"
"884","Der Dachpavillon - das Belvedere","53239094-d6d8-4111-827f-985014ab1786","1725-1735","1725","1735",,"44B152,61B2(ERNST AUGUST - SACHSEN-WEIMAR-EISENACH, HERZOG, 1)13,61BB113","4,6,6","44,61,61"
"887","Der ehem. Grottensaal","ab1fcecc-09f1-489d-b02c-3d7ffc76f61c","1712–1714","1712","1714","HALLS","25F27(DOLPHIN),25H23,26A3,31AA,31AA(+2),92H171,92H1781,92H18(TRIDENT),92H2,92I2,92I2278","2,2,2,3,3,9,9,9,9,9,9","25,25,26,31,31,92,92,92,92,92,92"
"890","Paradeschlafzimmer des Herzogs","9a5867e0-61d7-48ea-976d-b1ffc084b301","1690","1690","1690","BEDROOMS","23R110,92D1916","2,9","23,92"
"893","Der Innenraum mit Spiegelgewölbe des Flora-Pavillon","e8d015f1-7641-4f29-8cd8-03706e98b51d","um 1762","1762","1762",,"23E41,23E43,23E44,23H42,25FF39(DOVE),41B132,47I111,47I426(+4),91B11179,91B1118(SCYTHE),92B1,92B18(EAGLE),92B18(THUNDERBOLT),92B579,92B58,92C1,92C18(Peacock),92D1916,92H1,92H18,92L17911,92L18,92L312,92L419,96A2379","2,2,2,2,2,4,4,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9","23,23,23,23,25,41,47,47,91,91,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,96"
"896","Vestibül","5815e460-c5ab-11e9-893a-a37e5cdc9651",,,,"VESTIBULES",,,
"899","Das Boudoir beim Gästezimmer","6ac169ee-57fb-466f-9885-b14e98646bb6","1726-1727","1726","1727",,,,
"902","Das zweite Paradevorzimmer","fa5caa93-6370-45d6-b8c8-33f2b1f53154","1718/1719","1718","1719","ANTEROOMS",,,
"905","Das Porzellankabinett","f38d4885-2008-40b1-9788-ace4c97ade73","1695-1699, 1723-1726","1695","1726","CABINETS_ROOMS,GALLERIES_DISPLAY_SPACES","23D4,23D41,23D42,23D43,23D44,31D1,31D1120,31D120,31D130,31D140,31D15,31D160,31D2(4),53C11","2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5","23,23,23,23,23,23,23,23,23,23,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,53,53"
"908","Indianisches Lackkabinett","d2be8d17-daaa-42e8-972e-e0ff95700d9c","1714-1722","1714","1722","CABINETS_ROOMS","25F,25G3,25K3,48C1","2,2,2,4","25,25,25,48"
"911","Schlafzimmer","2a3354ed-9d3f-4522-ac32-b9f1d087ab7a",,,,"BEDROOMS","23D4","2","23"
"914","Die ehemalige Garderobe","ec98a0ea-2804-49a0-bf2d-7870e14b179d","1680","1680","1680","ANTEROOMS","11C,11I41","1,1","11,11"
"917","Der so genannte Audienzsaal","54fb2ddd-e52f-43d5-bc6c-3a9ab2363108","1600","1600","1600",,"44A1(+4),44B112,48A9873,98B(AUGUSTUS)9,98B(DECIUS)9,98B(HOSTILIAN)9,98B(JUSTIN I.)9,98B(MARCUS ANTONIUS)9,98B(NERVA)9,98B(OTHO)9,98B(PESCENIUS NIGER)9,98B(TIBERIUS)9,98B(TREBONIANUS GALLUS)9,98B(VITELLIUS)9","4,4,4,9,9,9,9,9,9,9,9,9,9,9","44,44,48,98,98,98,98,98,98,98,98,98,98,98"
"920","Der Riesensaal","835b45f2-af37-4621-88fa-842aef1cac77","1548/49, 1627-1650, nach 1701, 1733",,,"MAIN_HALLS",,,
"923","Ahnengalerie","9cbc26c8-dbdc-432a-a058-a5d914369b2b","17. Jahrhundert",,,"LONG_GALLERIES",,,
"926","Östliches Kabinett","327df169-c1f3-4200-a753-fabb7fd03aa0","1680/1684","1680","1684","CABINETS_ROOMS","44B113,44B191,44B192,48A9833,48A9863,92D1916","4,4,4,4,4,9","44,44,44,48,48,92"
"929","Vorsaal in der so genannten Weimarischen Wohnung","fae21943-9a57-4485-9c02-451792b2ea3f",,,,"ANTEROOMS","49C124","4","49"
"932","Audienzzimmer","fe4e6516-57ba-4014-8526-43424f215d6d",,,,,"23R110,94R(Castor),94R(Pollux)","2,9,9","23,94,94"
"935","Schlafzimmer der Freiin","7deb7ebe-447d-4ca9-b82b-7440e1384c91","1698-1700","1698","1700","BEDROOMS","94P212","9","94"
"938","Das Vorzimmer des westlichen Appartements ""Chinesenzimmer""","0b35487a-86da-4dee-9065-58fda2863805","1718-1720","1718","1720","ANTEROOMS",,,
"941","Saal","cbd53ae0-c970-11e9-b5ad-295696610c6d","1760-1762","1760","1762","HALLS","92C4211,92K1","9,9","92,92"
"944","Das so genannte Barockzimmer","f7775738-6a47-492c-a58a-0217571f2945",,,,,"92E1211","9","92"
"947","Der ehemalige Hauptsaal","1d0f3ddf-0a71-45b8-86b5-662f0a0f704e","1730-1734","1730","1734","MAIN_HALLS","23A33,31B71,41C5,45A233,52A6,57A75,91B1117,92B17,92B3711,92C17,92C27,92C371,92C473,92D17,92D192,92D3,92D421,92D422,92D423,92D424,92D425,92D426,92D427,92D428,92D429,92D87,92E52,92E54,92L17,92L27,92L3,92L4217,92L57,92M17,96A237,96A5(SALUS)","2,3,4,4,5,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9","23,31,41,45,52,57,91,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,96,96"
"950","Das ehemalige sog. Raesfeldzimmer","023cddb2-1c4c-4844-a51b-0258a718f49e",,,,"CABINETS_ROOMS","23R110,25B","2,2","23,25"
"953","Weißer Saal","cf6ab371-6e9c-40b0-aa2b-7763fa654cc5","1727–1731","1727","1731","HALLS","26C,59B32","2,5","26,59"
"956","Festsaal","26be84c8-7031-4d1c-80e8-7e45c4c9f3ee",,,,,,,
"959","Das so genannte Kaminzimmer","a8978f66-5177-46bf-a4e1-5a0851393d5d","1678","1678","1678",,"48A9833","4","48"
"962","Saal","ebf85bc0-c5b7-11e9-b6fd-d99e1ba53a95","1763-1769","1763","1769","HALLS",,,
"965","Kapellenraum","8a1383a3-9b9f-481a-880b-a1bcc60369bb",,,,,"11E1(+0),11F5,11G(+5),11G1921,11GG191,11P31131,24D,31E144,41A541,41A673,48C74,49L1,71P54","1,1,1,1,1,1,1,2,3,4,4,4,4,7","11,11,11,11,11,11,11,24,31,41,41,48,49,71"
"968","Schlosskapelle","791ff650-c4c5-11e9-8385-59bf93401dce","zwischen 1592 und 1617",,,"CHAPELS_ROOMS","11D113,11D133,11D422,11I62(ADAM)3,11M32,11M33,11Q73241,25G,25G41,25L(Jerusalem),31F11,34B232,45A20,54A44,92D1916,96A5,96A5(VICTORIA)","1,1,1,1,1,1,1,2,2,2,3,3,4,5,9,9,9,9,9,9,9,9","11,11,11,11,11,11,11,25,25,25,31,34,45,54,92,92,92,92,92,92,96,96"
"971","Treppenhaus","5152dcd0-d312-4323-82ed-ea1afedef519","1724-1729","1724","1729","STAIRWELLS","11E1,11E541,11H(VITUS),44B10,52A2,73G2","1,1,1,4,5,7","11,11,11,44,52,73"
"974","Das sog. Billardzimmer im ersten Obergeschoss und seine verlorene Wandmalerei","91edb90e-1627-41ab-9488-2f209938b0b2","1788-1792","1788","1792",,"48C752,61E(POMPEI),9(+0),96A43","4,6,9,9","48,61,9(+0),96"
"977","Das so genannte Spiegelgemach","eb2da33d-8ffe-4de4-8788-e3e06458c2e0","1720-1730","1720","1730","CABINETS_ROOMS","25F3,48A9872,48AA9821,48AA98333","2,4,4,4","25,48,48,48"
"980","Audienzzimmer","d2a4fbd4-cf59-48e4-9455-cd31fdf21b93",,,,"PRESENCE_CHAMBERS","94L7","9","94"
"983","Das Riesengemach","442caa3a-5e30-46a1-b8d0-430761489c29",,,,"HALLS",,,
"986","Der Mittelsaal im Erdgeschoss","0f3afac5-517a-4b60-99b3-3a10746f1310","1732-1752","1732","1752","MAIN_HALLS","71I323,71I334","7,7","71,71"
"989","Hauptsaal","729ae1a5-28f9-4b35-8110-d7b56c3f6262",,,,"MAIN_HALLS","92B3731,92B38(CITHARA),92D423,92D427","9,9,9,9","92,92,92,92"
"992","Der Hauptsaal","0a90d587-472b-47a8-88ce-4eb61c105cff","1678-1683","1678","1683","MAIN_HALLS","92H141,96B113,96B6,96B652,96B8344,96C,96C(AENEAS)211","9,9,9,9,9,9,9,9,9,9,9","92,96,96,96,96,96,96,96,96,96,96"
"995","Vorzimmer","556b3dfe-52a0-419e-aa6d-5ffd7eda5b1a","1706-1710","1706","1710","ANTEROOMS","11Q71456,25F24(BOAR),25F33,25F37(HERON),34B1311,43C113,43C11311,43C1147,92C37,92L41","1,2,2,2,2,3,4,4,4,9,9","11,25,25,25,25,34,43,43,43,92,92"
"998","Raum und Decke (801): Musik als Quelle der Harmonie","b67ee2b7-fb01-482f-baa5-ae1100a1990b","1680","1680","1680",,"98B(HESIOD)9,98B(HOMER)9","9,9","98,98"
"1001","Schlafzimmer im Gästeappartement","0fec8587-834f-4187-9b31-48c971e6c829","1680/1684","1680","1684","BEDROOMS","21B,21D,43C1281(+0),92B1711,92B3711,92C37,92C392,92D1916,93B,97CC21","2,2,4,9,9,9,9,9,9,9,9","21,21,43,92,92,92,92,92,92,93,97"
"1004","Kapellenraum","9abbdb8c-31d4-4520-a4ce-fc58b1922fb0","1673-1679","1673","1679","ROYAL_CHAPELS_ROOMS","11H(ANTONY OF PADUA),11H(JOSEPH),46A122(PREYSING)1","1,1,4","11,11,46"
"1007","Die Stiftskirche","25496253-99e6-4177-b8fd-1c632fe67586","1773.1776",,,,"11B(+2),11H(CYPIRAN),11H(KORNELIUS),11HH(ADELINDIS VON BUCHAU)4(+5),61BB2(MAXIMILIANE - BUCHAU, AEBTISSIN),71C117,71E12541,73B57,73B921,73B931,73C423,73C452,73C464,73C71241,73C7213,73C72132,73C7465,73D15,73D2,73D331,73E78,73G22,73G222","1,1,1,1,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7","11,11,11,11,61,71,71,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73"
"1010","Das Grüne Zimmer","7f2b48cb-b95b-4e85-9e9e-0b4cdf5122ad","1690-1695","1690","1695",,,,
"1016","Sommerschlafzimmer","c1e7c983-f33b-4dfc-8686-5bfc5d724312",,,,"BEDROOMS","21,96A2378","2,9","21,96"
"1019","Das ehemalige Vorzimmer","45737570-3a2a-436a-8047-41232775667c","1680","1680","1680","ANTEROOMS","71M","7","71"
"1022","Kabinett","a100e40b-a34b-4957-9840-28a529f23ad2",,,,"CABINETS_ROOMS",,,
"1025","Raum 4 - Privates Schlafzimmer des Erbprinzen","e63ee3ab-2a5e-4fce-85c5-c3fa81812a14",,,,"BEDROOMS","92C245","9","92"
"1028","Das ehemalige Speisezimmer","2ba6a59d-b737-48b7-8e9e-0d1e70a30d20","1680","1680","1680","MANSION_DINING_ROOMS","52A6","5","52"
"1031","Das ehemalige Speisezimmer","9b6ddc56-e7c2-4971-8acf-44b51ef59270","1766-1771","1766","1771","BANQUET_HALLS","23D41(+4),23D42(+4),23D43(+5),23D44(+4)","2,2,2,2","23,23,23,23"
"1034","Alte Kapelle (787)","7e659989-86ca-4736-b442-48622cf9f717",,,,"CHAPELS_ROOMS","92D1916","9","92"
"1037","Schlosskapelle","fbbffdc3-3af2-453d-b07c-b5418ac0a0fe","1603-09","1603","1609","ROYAL_CHAPELS_ROOMS","11D122,11E54,11E541,11E547,11G,11G1925,11G1926,11G21,11L14,11L2,11M31,11MM312,11U3,12B2121,12F2121,23A1,25G21,44G03,47I4223,48A9872,52A6(+1),52A6(+2),72,72B,73D,73D3141,73D81,73D82,73D82(+3),92D1916","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,4,4,4,4,4,5,5,7,7,7,7,7,7,7,9","11,11,11,11,11,11,11,11,11,11,11,11,11,12,12,23,25,25,25,25,44,47,48,48,48,52,52,72,72,73,73,73,73,73,92"
"1040","Audienzzimmer","1c737d15-a05d-4c51-bb46-cd7b145aa5ce","Datierung: ab 1715, Erweiterung ab: 1735,  Ausstattung: zwischen 1736-1750",,,"PRESENCE_CHAMBERS","94F54,98C(LUCRETIA)68","9,9","94,98"
"1043","Spiegelscherbenkabinett","055bf229-0ba9-4a12-970a-8f1b31e03fb7","Datierung: 1745, Erweiterung: 1753, Ausstattung: 1755",,,"CABINETS_ROOMS",,,
"1049","Die ehemalige Garderobe","74ad7c70-75a5-44ec-8514-28e0995fb433","1680","1680","1680","ANTEROOMS,WARDROBES_ROOMS","11I32,71P4142,73F2","1,1,7,7,7,7","11,11,71,71,73,73"
"1052","Der so genannte Rittersaal","c436244d-6dac-4454-84b2-e74df9be7195","1601","1601","1601","MAIN_HALLS",,,
"1055","Das Chinesische Kabinett (807)","e05b858d-0805-443b-9751-8980e09cc3c1","möglicherweise bis 1695",,,,,,
